wall_time,ros_time,msg_stamp,has_converged,matching_error,inlier_fraction,relative_x,relative_y,relative_z,relative_yaw
57.607686,1778662916.764097,1778662916.577606,1,0.051217,0.950543,0.039530,0.160953,0.027213,-0.068399
57.696666,1778662916.853074,1778662916.677644,1,0.050536,0.950608,0.045064,0.161615,0.028738,-0.068133
57.798938,1778662916.955348,1778662916.777595,1,0.050865,0.951399,0.043854,0.167582,0.032108,-0.069453
57.899545,1778662917.055979,1778662916.877639,1,0.051157,0.949538,0.045045,0.165154,0.030094,-0.068531
57.994200,1778662917.150609,1778662916.977629,1,0.050406,0.951521,0.045191,0.160497,0.025625,-0.068347
58.109145,1778662917.265558,1778662917.077622,1,0.051701,0.950207,0.044449,0.164164,0.028969,-0.069256
58.198183,1778662917.354594,1778662917.177625,1,0.051088,0.951152,0.045210,0.159097,0.029714,-0.068910
58.295481,1778662917.451891,1778662917.282053,1,0.053931,0.947997,0.045219,0.155303,0.034492,-0.068347
58.399981,1778662917.556394,1778662917.378148,1,0.050738,0.950237,0.035893,0.162230,0.029973,-0.068326
58.494545,1778662917.650959,1778662917.477844,1,0.051784,0.950911,0.033250,0.162726,0.027841,-0.067379
58.593480,1778662917.749891,1778662917.577738,1,0.050662,0.950583,0.036294,0.150791,0.024905,-0.068784
58.680643,1778662917.837053,1778662917.677628,1,0.051504,0.951255,0.036729,0.159378,0.025737,-0.068026
58.809770,1778662917.966184,1778662917.777616,1,0.050572,0.951136,0.041091,0.154341,0.028640,-0.068080
58.918889,1778662918.075301,1778662917.877959,1,0.052001,0.950530,0.037954,0.161413,0.029235,-0.068252
58.999381,1778662918.155801,1778662917.977628,1,0.050467,0.950825,0.043315,0.162259,0.027173,-0.068467
59.089767,1778662918.246181,1778662918.077646,1,0.050185,0.951372,0.041435,0.164926,0.026756,-0.068842
59.201600,1778662918.358011,1778662918.178010,1,0.051001,0.951065,0.038278,0.168456,0.031333,-0.068443
59.305743,1778662918.462152,1778662918.282413,1,0.052367,0.949317,0.041035,0.152635,0.034815,-0.068048
59.398998,1778662918.555409,1778662918.377892,1,0.050956,0.950682,0.040380,0.161780,0.030486,-0.068080
59.508294,1778662918.664709,1778662918.477921,1,0.050262,0.951274,0.039205,0.159787,0.030731,-0.068082
59.601236,1778662918.757667,1778662918.577773,1,0.050687,0.950671,0.039307,0.164804,0.026930,-0.068415
59.681321,1778662918.837736,1778662918.677685,1,0.050534,0.951243,0.035901,0.163709,0.027891,-0.068775
59.796300,1778662918.952730,1778662918.777673,1,0.051022,0.950835,0.040643,0.161008,0.030933,-0.068772
59.897008,1778662919.053417,1778662918.877726,1,0.050237,0.951017,0.044756,0.162513,0.030616,-0.068349
59.995373,1778662919.151786,1778662918.977865,1,0.050305,0.950991,0.039648,0.162729,0.028351,-0.068291
60.098021,1778662919.254434,1778662919.077662,1,0.050296,0.951806,0.037509,0.161622,0.025543,-0.068147
60.196136,1778662919.352548,1778662919.177670,1,0.050822,0.950564,0.030911,0.162310,0.025970,-0.068388
60.299611,1778662919.456027,1778662919.282111,1,0.052196,0.949310,0.036651,0.165441,0.035802,-0.068545
60.401420,1778662919.557834,1778662919.377679,1,0.050139,0.951896,0.042425,0.161507,0.029620,-0.068465
60.494708,1778662919.651119,1778662919.477921,1,0.050178,0.951493,0.048244,0.163250,0.026934,-0.068655
60.587494,1778662919.743901,1778662919.577670,1,0.049891,0.951906,0.044640,0.167716,0.031332,-0.067776
60.697282,1778662919.853700,1778662919.677965,1,0.051577,0.951034,0.043851,0.167395,0.029978,-0.068559
60.786099,1778662919.942513,1778662919.777679,1,0.050295,0.952001,0.048252,0.163158,0.029816,-0.068786
60.892195,1778662920.048607,1778662919.877678,1,0.052119,0.950073,0.048776,0.165744,0.029577,-0.067821
60.987844,1778662920.144257,1778662919.977672,1,0.050613,0.950601,0.043074,0.166029,0.030643,-0.068878
61.098055,1778662920.254467,1778662920.077689,1,0.050398,0.951820,0.044461,0.165151,0.029136,-0.068350
61.200438,1778662920.356853,1778662920.177681,1,0.050284,0.951465,0.042402,0.160689,0.030164,-0.068523
61.296824,1778662920.453236,1778662920.282469,1,0.053816,0.948029,0.044208,0.161995,0.035761,-0.068040
61.428505,1778662920.584913,1778662920.377702,1,0.049858,0.952079,0.041609,0.167868,0.030394,-0.068237
61.487558,1778662920.643966,1778662920.477700,1,0.050384,0.951688,0.044860,0.166204,0.026978,-0.068344
61.595976,1778662920.752388,1778662920.577699,1,0.051446,0.950801,0.041250,0.167167,0.027678,-0.068928
61.685571,1778662920.841981,1778662920.677680,1,0.049894,0.951865,0.040632,0.167590,0.030707,-0.067839
61.790858,1778662920.947268,1778662920.777735,1,0.050404,0.951937,0.043807,0.163676,0.031967,-0.068613
61.899731,1778662921.056145,1778662920.877693,1,0.051231,0.950738,0.042860,0.163408,0.028363,-0.068271
61.979657,1778662921.136071,1778662920.977788,1,0.050527,0.950540,0.043484,0.169424,0.030142,-0.068537
62.106463,1778662921.262883,1778662921.077965,1,0.050488,0.951576,0.050021,0.167313,0.026589,-0.069508
62.190994,1778662921.347405,1778662921.177704,1,0.050208,0.951234,0.044268,0.158490,0.026159,-0.069344
62.295891,1778662921.452305,1778662921.282315,1,0.052641,0.949697,0.037395,0.153300,0.035945,-0.067750
62.426452,1778662921.582862,1778662921.377698,1,0.051224,0.949936,0.041157,0.155105,0.028573,-0.068114
62.498350,1778662921.654759,1778662921.478080,1,0.050621,0.951084,0.035829,0.153393,0.027422,-0.067712
62.612283,1778662921.768693,1778662921.578015,1,0.051122,0.948550,0.041146,0.152160,0.027496,-0.068674
