wall_time,ros_time,msg_stamp,has_converged,matching_error,inlier_fraction,relative_x,relative_y,relative_z,relative_yaw
202.021956,1778663758.362835,1778663758.194242,1,0.046113,0.960797,-0.167894,-0.051902,0.022410,-0.034606
202.121201,1778663758.462067,1778663758.298903,1,0.046438,0.960800,-0.163132,-0.045816,0.022396,-0.035161
202.220671,1778663758.561539,1778663758.394274,1,0.046160,0.959793,-0.162736,-0.047477,0.021677,-0.035255
202.311672,1778663758.652536,1778663758.493907,1,0.045973,0.961522,-0.165325,-0.050158,0.023862,-0.035282
202.423325,1778663758.764190,1778663758.593910,1,0.047205,0.959111,-0.167452,-0.050467,0.024433,-0.034547
202.509831,1778663758.850696,1778663758.693926,1,0.046113,0.960027,-0.166122,-0.049074,0.022449,-0.035090
202.621576,1778663758.962442,1778663758.794134,1,0.044460,0.961872,-0.169537,-0.051562,0.022681,-0.034914
202.706244,1778663759.047108,1778663758.893914,1,0.045011,0.960932,-0.166221,-0.050135,0.021888,-0.035075
202.830542,1778663759.171408,1778663758.993917,1,0.046598,0.959690,-0.168785,-0.050226,0.022627,-0.034614
202.909916,1778663759.250783,1778663759.093930,1,0.045354,0.960263,-0.166288,-0.052978,0.021586,-0.034777
203.013740,1778663759.354610,1778663759.193898,1,0.045874,0.959376,-0.169819,-0.051154,0.022552,-0.034948
203.132769,1778663759.473632,1778663759.298598,1,0.046743,0.959786,-0.167885,-0.050709,0.023269,-0.034611
203.208614,1778663759.549478,1778663759.393919,1,0.045134,0.961828,-0.169047,-0.050843,0.023853,-0.034630
203.314122,1778663759.654999,1778663759.493917,1,0.047202,0.958871,-0.167326,-0.056822,0.025771,-0.034702
203.430331,1778663759.771197,1778663759.593916,1,0.047215,0.958920,-0.164928,-0.053228,0.023420,-0.034542
203.524344,1778663759.865211,1778663759.694303,1,0.046732,0.959682,-0.165724,-0.055073,0.024619,-0.034765
203.613030,1778663759.953899,1778663759.793948,1,0.046448,0.960336,-0.169238,-0.051573,0.024625,-0.034774
203.727564,1778663760.068431,1778663759.893953,1,0.045612,0.961636,-0.168162,-0.051494,0.022794,-0.034609
203.839948,1778663760.180820,1778663759.994274,1,0.045701,0.960844,-0.167479,-0.054782,0.021260,-0.035030
203.914753,1778663760.255627,1778663760.093927,1,0.045118,0.961135,-0.165282,-0.052128,0.020192,-0.035093
204.028678,1778663760.369551,1778663760.194052,1,0.044696,0.962700,-0.165587,-0.053185,0.021257,-0.034803
