wall_time,ros_time,tf_map__odom_stamp,tf_map__odom_x,tf_map__odom_y,tf_map__odom_z,tf_map__odom_yaw,tf_odom__base_footprint_stamp,tf_odom__base_footprint_x,tf_odom__base_footprint_y,tf_odom__base_footprint_z,tf_odom__base_footprint_yaw,tf_map__base_footprint_stamp,tf_map__base_footprint_x,tf_map__base_footprint_y,tf_map__base_footprint_z,tf_map__base_footprint_yaw,tf_map_ground__base_footprint_stamp,tf_map_ground__base_footprint_x,tf_map_ground__base_footprint_y,tf_map_ground__base_footprint_z,tf_map_ground__base_footprint_yaw,tf_odom_ground__base_footprint_stamp,tf_odom_ground__base_footprint_x,tf_odom_ground__base_footprint_y,tf_odom_ground__base_footprint_z,tf_odom_ground__base_footprint_yaw,status_stamp,status_converged,status_error,status_inlier,status_rel_x,status_rel_y,status_rel_yaw,hdl_odom_stamp,hdl_odom_x,hdl_odom_y,hdl_odom_z,hdl_odom_yaw,hdl_odom_vx,hdl_odom_vy,hdl_odom_wz,fastlio_odom_stamp,fastlio_odom_x,fastlio_odom_y,fastlio_odom_z,fastlio_odom_yaw,fastlio_odom_vx,fastlio_odom_vy,fastlio_odom_wz,robot_realpose_stamp,robot_realpose_x,robot_realpose_y,robot_realpose_z,robot_realpose_yaw,cmd_vx,cmd_vy,cmd_wz,plan_n,plan_len,local_plan_n,local_plan_len,goal_x,goal_y,goal_yaw,topic_fast_lio_cloud_registered_count,topic_fast_lio_cloud_registered_hz,topic_fast_lio_cloud_registered_stamp,topic_fast_lio_cloud_registered_age,topic_airy_points_filtered_count,topic_airy_points_filtered_hz,topic_airy_points_filtered_stamp,topic_airy_points_filtered_age,topic_airy_points_count,topic_airy_points_hz,topic_airy_points_stamp,topic_airy_points_age,topic_imu_standard_count,topic_imu_standard_hz,topic_imu_standard_stamp,topic_imu_standard_age,topic_airy_imu_count,topic_airy_imu_hz,topic_airy_imu_stamp,topic_airy_imu_age
2.233442,1778660053.961614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
2.433435,1778660054.161607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
2.633505,1778660054.361677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
2.833544,1778660054.561716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
3.033459,1778660054.761630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
3.233462,1778660054.961634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
3.433505,1778660055.161677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
3.633461,1778660055.361633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
3.833444,1778660055.561615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
4.033498,1778660055.761669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
4.233444,1778660055.961617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
4.433519,1778660056.161690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
4.633435,1778660056.361607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
4.833465,1778660056.561636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
5.033457,1778660056.761630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
5.233477,1778660056.961648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
5.433471,1778660057.161642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
5.633468,1778660057.361639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
5.833445,1778660057.561617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
6.033638,1778660057.761833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
6.233489,1778660057.961660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
6.433443,1778660058.161616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
6.633458,1778660058.361631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
6.833444,1778660058.561616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
7.033440,1778660058.761611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
7.233459,1778660058.961632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
7.433479,1778660059.161652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
7.633532,1778660059.361704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
7.833432,1778660059.561604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
8.033465,1778660059.761637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
8.233443,1778660059.961614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
8.433478,1778660060.161652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
8.633486,1778660060.361658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
8.833439,1778660060.561611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
9.033478,1778660060.761650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
9.233456,1778660060.961627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
9.433397,1778660061.161569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
9.633531,1778660061.361702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
9.833467,1778660061.561639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
10.033506,1778660061.761680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
10.233444,1778660061.961616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
10.433441,1778660062.161612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
10.633486,1778660062.361658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
10.833472,1778660062.561644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
11.033435,1778660062.761607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
11.233479,1778660062.961653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
11.433463,1778660063.161636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
11.633500,1778660063.361672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
11.833441,1778660063.561614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
12.033476,1778660063.761650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
12.233584,1778660063.961766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
12.433496,1778660064.161668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
12.633446,1778660064.361619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
12.833443,1778660064.561615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
13.033461,1778660064.761633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
13.233464,1778660064.961635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
13.433463,1778660065.161635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
13.633440,1778660065.361612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
13.833488,1778660065.561661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
14.033439,1778660065.761612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
14.233469,1778660065.961640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
14.433436,1778660066.161608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
14.633535,1778660066.361708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
14.833469,1778660066.561641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
15.033522,1778660066.761703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
15.233538,1778660066.961711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
15.433452,1778660067.161624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
15.633453,1778660067.361625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
15.833454,1778660067.561625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
16.033499,1778660067.761670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
16.233441,1778660067.961613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
16.433435,1778660068.161606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
16.633459,1778660068.361633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
16.833494,1778660068.561666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
17.033407,1778660068.761578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
17.233455,1778660068.961626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
17.433467,1778660069.161640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
17.633481,1778660069.361655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
17.833443,1778660069.561614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
18.033497,1778660069.761669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
18.233492,1778660069.961664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
18.433525,1778660070.161697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
18.633456,1778660070.361628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
18.833472,1778660070.561643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
19.033495,1778660070.761667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
19.233460,1778660070.961631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
19.433459,1778660071.161632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
19.633441,1778660071.361614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
19.833448,1778660071.561620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
20.033607,1778660071.761787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
20.233455,1778660071.961628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
20.433455,1778660072.161626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
20.633438,1778660072.361610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
20.833461,1778660072.561633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
21.033460,1778660072.761631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
21.233444,1778660072.961616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
21.433520,1778660073.161692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
21.633452,1778660073.361623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,nan,,0,,nan,,0,,nan,,0,,nan,,0,,nan,
